id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-g2-fresh-a-annotation-welcome-to-the-ballroom,welcome-to-the-ballroom,work,welcome-to-the-ballroom,model,https://www.kodansha.co.jp/comic/products/0000043342/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-welcome-to-the-ballroom,welcome-to-the-ballroom,work,welcome-to-the-ballroom,publisher,https://www.kodansha.co.jp/comic/products/0000043342/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-a-sign-of-affection,a-sign-of-affection,work,a-sign-of-affection,publisher,https://www.kodansha.co.jp/comic/products/0000327361,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-a-sign-of-affection,a-sign-of-affection,work,a-sign-of-affection,model,https://www.kodansha.co.jp/comic/products/0000327361/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-a-sign-of-affection,a-sign-of-affection,work,a-sign-of-affection,publisher,https://www.kodansha.co.jp/comic/products/0000327361/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-heavenly-delusion,heavenly-delusion,work,heavenly-delusion,publisher,https://www.kodansha.co.jp/comic/products/0000311498,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-heavenly-delusion,heavenly-delusion,work,heavenly-delusion,model,https://www.kodansha.co.jp/comic/products/0000311498/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-heavenly-delusion,heavenly-delusion,work,heavenly-delusion,publisher,https://www.kodansha.co.jp/comic/products/0000311498/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-ajin,ajin,work,ajin,publisher,https://www.kodansha.co.jp/comic/products/0000047229,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-ajin,ajin,work,ajin,model,https://www.kodansha.co.jp/comic/products/0000047229/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-ajin,ajin,work,ajin,publisher,https://www.kodansha.co.jp/comic/products/0000047229/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-historie,historie,work,historie,publisher,https://www.kodansha.co.jp/comic/products/0000030267,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-historie,historie,work,historie,model,https://www.kodansha.co.jp/comic/products/0000030267/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-historie,historie,work,historie,publisher,https://www.kodansha.co.jp/comic/products/0000030267/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-what-did-you-eat-yesterday,what-did-you-eat-yesterday,work,what-did-you-eat-yesterday,publisher,https://www.kodansha.co.jp/comic/products/0000013776,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-what-did-you-eat-yesterday,what-did-you-eat-yesterday,work,what-did-you-eat-yesterday,model,https://www.kodansha.co.jp/comic/products/0000013776/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-what-did-you-eat-yesterday,what-did-you-eat-yesterday,work,what-did-you-eat-yesterday,publisher,https://www.kodansha.co.jp/comic/products/0000013776/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-the-full-time-wife-escapist,the-full-time-wife-escapist,work,the-full-time-wife-escapist,publisher,https://www.kodansha.co.jp/comic/products/0000036370,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-the-full-time-wife-escapist,the-full-time-wife-escapist,work,the-full-time-wife-escapist,model,https://www.kodansha.co.jp/comic/products/0000036370/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-the-full-time-wife-escapist,the-full-time-wife-escapist,work,the-full-time-wife-escapist,publisher,https://www.kodansha.co.jp/comic/products/0000036370/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-dance-dance-danseur,dance-dance-danseur,work,dance-dance-danseur,publisher,https://shogakukan-comic.jp/book?isbn=9784091874498,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-dance-dance-danseur,dance-dance-danseur,work,dance-dance-danseur,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-dance-dance-danseur,dance-dance-danseur,work,dance-dance-danseur,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091874490000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-chi-on-the-movements-of-the-earth,chi-on-the-movements-of-the-earth,work,chi-on-the-movements-of-the-earth,publisher,https://shogakukan-comic.jp/book?isbn=9784098607785,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-chi-on-the-movements-of-the-earth,chi-on-the-movements-of-the-earth,work,chi-on-the-movements-of-the-earth,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098607780000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-chi-on-the-movements-of-the-earth,chi-on-the-movements-of-the-earth,work,chi-on-the-movements-of-the-earth,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098607780000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-mystery-to-iu-nakare,mystery-to-iu-nakare,work,mystery-to-iu-nakare,publisher,https://shogakukan-comic.jp/book?isbn=9784098700295,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-mystery-to-iu-nakare,mystery-to-iu-nakare,work,mystery-to-iu-nakare,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098700290000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-mystery-to-iu-nakare,mystery-to-iu-nakare,work,mystery-to-iu-nakare,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=098700290000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-aoashi,aoashi,work,aoashi,publisher,https://shogakukan-comic.jp/book?isbn=9784091868923,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-aoashi,aoashi,work,aoashi,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091868920000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-aoashi,aoashi,work,aoashi,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091868920000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-blood-on-the-tracks,blood-on-the-tracks,work,blood-on-the-tracks,publisher,https://shogakukan-comic.jp/book?isbn=9784091896230,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-blood-on-the-tracks,blood-on-the-tracks,work,blood-on-the-tracks,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091896230000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-blood-on-the-tracks,blood-on-the-tracks,work,blood-on-the-tracks,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091896230000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-7seeds,7seeds,work,7seeds,publisher,https://shogakukan-comic.jp/book?isbn=9784091380135,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-7seeds,7seeds,work,7seeds,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091380130000d0000000,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-7seeds,7seeds,work,7seeds,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091380130000d0000000,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-mieruko-chan,mieruko-chan,work,mieruko-chan,publisher,https://www.kadokawa.co.jp/product/321812000327/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-mieruko-chan,mieruko-chan,work,mieruko-chan,model,https://comic-walker.com/detail/KC_003960_S/episodes/KC_0039600000100011_E,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-mieruko-chan,mieruko-chan,work,mieruko-chan,publisher,https://comic-walker.com/detail/KC_003960_S/episodes/KC_0039600000100011_E,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-the-summer-hikaru-died,the-summer-hikaru-died,work,the-summer-hikaru-died,publisher,https://www.kadokawa.co.jp/product/322110000778/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-the-summer-hikaru-died,the-summer-hikaru-died,work,the-summer-hikaru-died,model,https://comic-walker.com/detail/KC_001571_S/episodes/KC_0015710000100011_E,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-the-summer-hikaru-died,the-summer-hikaru-died,work,the-summer-hikaru-died,publisher,https://comic-walker.com/detail/KC_001571_S/episodes/KC_0015710000100011_E,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-my-love-story-with-yamada-kun-at-lv999,my-love-story-with-yamada-kun-at-lv999,work,my-love-story-with-yamada-kun-at-lv999,publisher,https://www.kadokawa.co.jp/product/321911000627/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-my-love-story-with-yamada-kun-at-lv999,my-love-story-with-yamada-kun-at-lv999,work,my-love-story-with-yamada-kun-at-lv999,model,https://comic-walker.com/detail/KC_000561_S/episodes/KC_0005610000100012_E,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-my-love-story-with-yamada-kun-at-lv999,my-love-story-with-yamada-kun-at-lv999,work,my-love-story-with-yamada-kun-at-lv999,publisher,https://comic-walker.com/detail/KC_000561_S/episodes/KC_0005610000100012_E,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-metamorphose-no-engawa,metamorphose-no-engawa,work,metamorphose-no-engawa,publisher,https://www.kadokawa.co.jp/product/321712000755/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-metamorphose-no-engawa,metamorphose-no-engawa,work,metamorphose-no-engawa,model,https://comic-walker.com/detail/KC_002801_S/episodes/KC_0028010000100012_E,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-metamorphose-no-engawa,metamorphose-no-engawa,work,metamorphose-no-engawa,publisher,https://comic-walker.com/detail/KC_002801_S/episodes/KC_0028010000100012_E,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-real,real,work,real,publisher,https://www.shueisha.co.jp/books/items/contents.html?isbn=978-4-08-876143-5,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-real,real,work,real,model,https://www.shueisha.co.jp/books/reader/main.php?cid=08876143876143315501,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-real,real,work,real,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=08876143876143315501,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-summer-time-rendering,summer-time-rendering,work,summer-time-rendering,publisher,https://www.s-manga.net/items/contents.html?isbn=978-4-08-881339-4,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-summer-time-rendering,summer-time-rendering,work,summer-time-rendering,model,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088813394,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-summer-time-rendering,summer-time-rendering,work,summer-time-rendering,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088813394,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-kowloon-generic-romance,kowloon-generic-romance,work,kowloon-generic-romance,publisher,https://www.s-manga.net/items/contents.html?isbn=978-4-08-891488-6,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-kowloon-generic-romance,kowloon-generic-romance,work,kowloon-generic-romance,model,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088914886,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-kowloon-generic-romance,kowloon-generic-romance,work,kowloon-generic-romance,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088914886,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-my-happy-marriage,my-happy-marriage,work,my-happy-marriage,publisher,https://magazine.jp.square-enix.com/top/comics/detail/9784757562936/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-my-happy-marriage,my-happy-marriage,work,my-happy-marriage,model,https://www.ganganonline.com/title/30/chapter/581,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
